sample_id,gas_class,concentration,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,sensor_52,sensor_53,sensor_54,sensor_55,sensor_56,sensor_57,sensor_58,sensor_59,sensor_60,sensor_61,sensor_62,sensor_63,sensor_64,sensor_65,sensor_66,sensor_67,sensor_68,sensor_69,sensor_70,sensor_71,sensor_72,sensor_73,sensor_74,sensor_75,sensor_76,sensor_77,sensor_78,sensor_79,sensor_80,sensor_81,sensor_82,sensor_83,sensor_84,sensor_85,sensor_86,sensor_87,sensor_88,sensor_89,sensor_90,sensor_91,sensor_92,sensor_93,sensor_94,sensor_95,sensor_96,sensor_97,sensor_98,sensor_99,sensor_100,sensor_101,sensor_102,sensor_103,sensor_104,sensor_105,sensor_106,sensor_107,sensor_108,sensor_109,sensor_110,sensor_111,sensor_112,sensor_113,sensor_114,sensor_115,sensor_116,sensor_117,sensor_118,sensor_119,sensor_120,sensor_121,sensor_122,sensor_123,sensor_124,sensor_125,sensor_126,sensor_127
112,1,14317.0351,1.658246,3.642468,5.454814,6.101393,-2.886813,-3.510993,-4.795614,14540.2207,1.700864,3.397953,4.621469,5.643862,-2.826517,-3.433345,-4.629746,28731.3838,14.766094,7.555426,12.551069,13.340174,-7.15115,-10.3901,-11.192131,26519.1403,13.984708,6.967134,11.823352,12.821087,-6.569552,-9.614882,-10.408948,3833.5741,4.484844,1.131566,2.589544,3.503423,-1.081171,-1.80864,-2.217631,4404.4114,4.716349,1.333788,3.064776,3.597186,-1.254577,-2.214079,-2.743275,25699.0258,16.875754,8.272387,16.182095,17.803382,-7.205948,-11.663152,-12.490963,26592.3929,17.002515,8.637099,16.951819,18.774978,-7.457185,-12.023073,-12.978879,14797.625,1.81762,3.500986,4.592661,5.415078,-2.913788,-3.51588,-4.312672,11216.1953,1.561138,2.682348,3.630982,4.44489,-2.231317,-2.743104,-3.635234,31236.2275,14.890153,8.323836,13.886203,14.866778,-7.741382,-11.218807,-12.198995,19462.8366,14.535288,5.245932,9.196448,10.215648,-4.972649,-7.228085,-10.012326,4224.7615,4.499103,1.30274,3.281327,4.177075,-1.222244,-2.211885,-2.543327,4906.5214,4.788364,1.495628,3.696952,4.587466,-1.38237,-2.440274,-3.0448,29301.4857,18.609307,9.804693,18.919845,20.396204,-8.346016,-13.923874,-14.944426,23737.672,17.75084,7.927453,15.671284,17.126611,-6.75257,-11.225554,-11.963318
113,1,15031.7714,1.590665,4.052307,5.418842,6.43539,-2.935745,-3.496043,-4.78919,15617.4512,1.667712,3.914363,4.972893,5.975873,-2.95813,-3.537318,-4.807245,33999.3107,21.185004,8.922487,13.676326,14.411175,-8.447431,-11.816739,-12.842055,31208.8939,19.730671,8.145061,12.51381,13.194778,-7.807971,-10.96516,-11.606659,4408.5741,5.126812,1.329409,2.697707,3.179679,-1.227164,-1.905937,-2.290467,5112.0719,5.395615,1.589199,3.151409,3.731616,-1.467673,-2.302757,-2.626621,29452.7686,25.039187,9.627556,16.546865,17.78997,-8.258729,-12.811274,-13.695268,30404.5987,24.532208,10.069742,17.2417,18.334602,-8.763923,-13.834907,-14.638408,16212.3945,1.842134,4.069426,5.213665,6.260207,-3.055172,-3.670738,-4.67239,12297.7286,1.558437,3.085974,3.91761,4.471613,-2.365211,-2.858315,-3.959102,37139.5624,21.270222,9.879712,14.99356,15.802967,-9.305632,-13.046511,-14.043141,23009.3154,20.451528,6.152768,9.625262,10.340298,-5.843312,-8.17282,-8.930183,4899.0288,5.222,1.52945,3.231827,3.887872,-1.430562,-2.305896,-2.87838,5616.4446,5.591026,1.744094,3.713534,4.354985,-1.580916,-2.475439,-2.843797,33760.7118,28.073989,11.640218,20.760523,22.337848,-9.681644,-16.375145,-17.964048,27377.0519,27.089133,9.342604,16.93375,18.20174,-7.74842,-12.89721,-13.803722
114,1,15782.2696,1.631427,4.380112,7.522855,8.851489,-3.132772,-3.713566,-5.375275,16788.1075,1.724016,4.107057,6.200564,7.039157,-3.197118,-3.788704,-4.944514,40168.6001,20.597711,9.774544,16.839175,18.077163,-10.720658,-15.932983,-17.127842,36715.0257,19.282475,8.963062,15.772115,17.179721,-9.907095,-14.967266,-15.976891,5131.9201,5.683004,1.38021,3.343124,4.292105,-1.562021,-2.640966,-3.102268,5901.1142,5.934259,1.637025,3.988525,5.004226,-1.849942,-3.228771,-3.81917,34604.2101,24.2123,10.228053,20.654898,23.255673,-10.350008,-16.97976,-18.106406,35352.4237,23.675123,10.715884,21.745463,24.295814,-10.932472,-18.564446,-19.837985,17574.6445,1.911904,4.220107,5.847239,6.713953,-3.329064,-4.16331,-5.086683,13178.4433,1.604436,3.213777,4.766025,5.88342,-2.586579,-3.153646,-5.16843,43506.8096,20.543647,10.739714,18.679726,20.267802,-11.693783,-17.581102,-18.622313,27209.1366,20.356864,6.731406,12.384628,13.88698,-7.338991,-10.847681,-11.635048,5647.6935,5.724778,1.585457,4.180519,5.456099,-1.809803,-3.332389,-3.825383,6518.0946,6.138701,1.809011,4.704976,5.806927,-1.985525,-3.512873,-4.045986,39249.6913,26.490755,12.388194,24.366877,26.745437,-12.300003,-21.875254,-23.860188,32114.4769,25.531992,10.027128,19.933933,22.054493,-9.747353,-16.648048,-18.004782
115,1,2901.4922,1.13081,0.407242,0.553695,2.02198,-0.45848,-0.679109,-2.025022,2533.7305,1.118213,0.370541,0.524029,2.066257,-0.410025,-0.603713,-2.0924,4815.0846,4.092287,0.668687,0.801309,1.253223,-0.741454,-1.034517,-1.481948,4470.0867,3.937785,0.604662,0.72293,1.085518,-0.695301,-0.943592,-1.439694,703.3442,1.669496,0.132186,0.192681,0.972301,-0.150496,-0.253762,-0.692885,803.7068,1.727412,0.140863,0.196805,0.668451,-0.171225,-0.274357,-0.616151,4435.3725,4.946817,0.704875,0.902511,1.264752,-0.838005,-1.211604,-1.753424,4364.4197,4.956578,0.665961,0.808003,1.243183,-0.833121,-1.215882,-1.584128,2570.0644,1.143991,0.368105,0.516262,1.780535,-0.411603,-0.60304,-1.791957,2416.7129,1.124366,0.306862,0.555667,2.102009,-0.336108,-0.537359,-1.715764,5322.9675,4.228116,0.734123,0.870041,1.189303,-0.816959,-1.109465,-1.858122,3364.9346,4.075084,0.496895,0.604752,1.158655,-0.57061,-0.806839,-1.184644,799.7842,1.723862,0.144289,0.204253,0.643213,-0.171564,-0.287237,-0.687703,965.1253,1.798811,0.1786,0.253477,0.872397,-0.202615,-0.356168,-0.67125,4855.4037,5.522282,0.730173,0.878126,1.265631,-0.913627,-1.36919,-1.806136,4179.1807,5.3815,0.659407,0.792412,1.209463,-0.7928,-1.239458,-1.574469
116,1,7912.3183,1.342368,2.027032,2.829674,3.821248,-1.623034,-2.069281,-2.960389,7621.2559,1.346106,1.808438,2.468243,3.347364,-1.506372,-1.903706,-2.916937,13279.3108,8.05039,3.506847,5.229111,5.621453,-2.828088,-3.952249,-4.66965,12296.7244,7.728098,3.212035,4.841718,5.215645,-2.638116,-3.791738,-4.352805,1872.9612,2.729338,0.614709,1.137821,1.524738,-0.475567,-0.771707,-1.285357,2128.1494,2.849868,0.704129,1.294789,1.701341,-0.550383,-0.912147,-1.284538,12113.1509,9.663065,3.806715,6.132258,6.918786,-3.042589,-4.73099,-5.3158,12038.7809,9.818652,3.772855,6.13509,6.645709,-3.071635,-4.915019,-5.437994,7694.1152,1.417717,1.823021,2.425725,3.398018,-1.523037,-1.937934,-3.050343,5882.0176,1.28794,1.469788,2.056922,2.858269,-1.186156,-1.881819,-2.007579,14606.4989,8.231943,3.914455,5.824475,6.222938,-3.120316,-4.35117,-4.882094,9198.9703,8.03821,2.511472,3.900556,4.306821,-2.063024,-2.891027,-3.700442,2058.9833,2.78786,0.702928,1.342992,1.794632,-0.536915,-0.932626,-1.306379,2472.6632,2.972494,0.827175,1.54176,1.959461,-0.625548,-1.050454,-1.980116,13378.264,10.659773,4.26496,6.85933,7.554652,-3.463782,-5.757855,-6.435471,11285.0718,10.160182,3.580323,5.904669,6.628333,-2.873527,-4.68259,-5.219869
117,1,12090.9433,1.531335,3.020442,4.113239,5.444849,-2.392257,-3.231241,-4.342226,11462.9648,1.523732,2.751703,3.63983,4.383745,-2.288221,-2.806551,-4.215407,21065.9013,11.430111,5.880118,9.181138,9.846112,-4.982068,-7.173336,-7.887765,19433.7383,10.974072,5.38062,8.510813,9.102507,-4.610594,-6.714332,-7.201304,2834.605,3.617724,0.922363,1.872211,2.316313,-0.776918,-1.290691,-1.644299,3250.4646,3.8329,1.072745,2.188944,2.631945,-0.912104,-1.542302,-1.87441,18651.5654,13.507754,6.317751,11.114393,12.11342,-5.100122,-8.39166,-9.112865,18703.279,13.9266,6.368284,11.372772,12.42134,-5.210828,-8.737264,-9.484627,11656.6172,1.635648,2.83029,3.707234,4.471124,-2.34027,-2.897233,-4.162852,9310.5664,1.46352,2.216131,3.016379,4.025557,-1.803823,-2.223082,-3.252927,23175.3589,11.732543,6.53941,10.182548,10.793504,-5.500412,-7.871445,-8.562524,14386.2021,11.326164,4.107049,6.656205,7.311052,-3.524716,-5.08609,-5.516967,3129.0863,3.717053,1.053526,2.295002,2.853143,-0.879915,-1.588706,-2.036471,3672.5759,3.92152,1.224045,2.618948,3.171838,-1.00291,-1.736262,-2.253157,20952.4014,15.173123,7.380463,13.198507,14.091871,-5.939286,-10.25496,-10.911019,17389.6447,14.181015,6.075124,11.15272,12.189168,-4.858484,-8.164543,-8.683239
118,1,14230.8653,1.627247,3.796796,5.141146,6.03719,-2.820873,-3.398159,-4.388027,14401.8555,1.668458,3.539463,4.705,5.716504,-2.770029,-3.334606,-9.953556,28180.3559,14.745641,7.88329,12.454645,13.144516,-6.966557,-10.091225,-10.743373,25808.6199,13.990989,7.227099,11.466891,12.286742,-6.407237,-9.366988,-10.047851,3693.127,4.451292,1.166396,2.42373,3.041158,-1.02995,-1.726419,-2.165803,4212.7674,4.69436,1.360271,2.813981,3.415336,-1.197901,-2.044739,-2.473911,24455.9927,17.36011,8.445749,14.924227,16.28583,-6.855777,-11.214338,-12.249,24604.6839,17.851129,8.557051,15.300022,16.784817,-7.049335,-11.795596,-12.662289,14671.4511,1.811282,3.675421,4.879104,5.620446,-2.863499,-3.436687,-4.186741,11182.4531,1.553979,2.817889,3.707941,4.406004,-2.199726,-2.851797,-3.627958,30800.3352,14.976052,8.752045,13.750241,14.533007,-7.631381,-11.043424,-11.811031,19101.4966,14.566521,5.466425,8.813613,9.594274,-4.841841,-7.017607,-7.678119,4058.1975,4.550633,1.329444,2.950695,3.689923,-1.169808,-2.11863,-2.587373,4739.2315,4.815682,1.542131,3.400196,4.168754,-1.319334,-2.525996,-2.689464,27718.4152,19.630941,9.940738,18.155428,19.832705,-8.099599,-14.007766,-15.033535,22851.1718,18.309802,8.130927,15.223351,16.847328,-6.520283,-10.932667,-11.710158
119,1,15738.2031,1.664657,4.086965,6.451725,7.477494,-3.063592,-3.659667,-8.439798,15725.2715,1.717116,3.873744,5.187574,5.99318,-3.082751,-3.679172,-5.344768,34314.8535,17.64187,8.942008,14.932125,15.875539,-8.971622,-13.367914,-16.820989,31879.4006,16.741899,8.201573,13.694138,14.618727,-8.236053,-12.099548,-12.872889,4421.8162,5.134577,1.266517,2.961818,3.882719,-1.307803,-2.261605,-2.588917,5133.3545,5.469181,1.478464,3.398237,4.164227,-1.510979,-2.583996,-3.068714,29461.8997,20.774271,9.353508,18.364766,20.341987,-8.675967,-14.687327,-15.630778,30073.2142,21.325149,9.500015,18.471883,20.402031,-8.909963,-14.973649,-16.084604,16238.8691,1.896871,4.046181,5.29086,5.966126,-3.210628,-3.867057,-4.903962,12741.9512,1.612182,3.032783,4.13155,5.015504,-2.46206,-2.992895,-4.005118,38031.1358,17.924581,9.89145,16.22181,17.169032,-9.781732,-14.237671,-15.49665,23202.8759,17.464594,6.167337,10.898288,11.987462,-6.206015,-9.296732,-9.878945,4947.3941,5.305764,1.437649,3.60315,4.595984,-1.47549,-2.629493,-3.042273,5634.6475,5.560003,1.66032,4.153262,5.102365,-1.675746,-3.042927,-3.429477,33920.8113,23.571476,11.097495,21.346058,23.916819,-10.180999,-17.593238,-18.966532,27594.744,21.969302,9.083853,17.966714,19.809186,-8.275599,-14.227246,-15.616457
120,1,17086.8457,1.718972,4.634673,7.992224,8.981477,-3.296683,-3.896979,-4.971014,17789.3378,1.833344,4.20643,6.178228,6.964343,-3.344123,-3.972036,-5.198671,39926.6774,20.53145,9.58074,16.889154,18.109985,-10.510106,-14.771957,-15.807072,37162.0846,19.24223,8.828171,15.421587,16.566288,-9.64538,-13.408581,-14.407365,4971.8217,5.690806,1.336702,3.369756,4.227436,-1.458716,-2.466876,-3.056643,5838.8725,6.106791,1.566065,3.798122,4.586348,-1.699387,-2.764394,-3.138079,33390.4298,23.774857,9.895072,20.760615,23.344845,-9.823412,-16.159131,-17.384197,34506.2378,24.450318,10.048865,20.680956,23.328303,-10.100292,-16.559716,-17.750472,18382.4355,2.055842,4.372822,6.012688,6.761888,-3.508638,-4.151627,-5.400592,13976.3007,1.669145,3.296736,5.235316,8.242598,-2.714897,-3.203631,-4.942438,44374.5925,20.657767,10.591008,18.074361,19.471069,-11.48684,-15.841191,-16.81351,27026.3186,20.369641,6.595411,12.639501,14.113493,-7.265828,-10.180279,-10.978887,5628.0286,5.905035,1.518748,3.947751,4.90747,-1.699422,-2.717667,-3.136123,6292.5771,6.140268,1.742289,4.618819,5.877222,-1.861608,-3.277816,-3.948666,38968.9963,27.064996,11.801801,23.068611,25.154345,-11.557917,-20.513982,-22.331821,31308.2452,25.262776,9.660575,19.720836,22.151821,-9.374081,-17.014868,-18.219494
121,1,1767.3066,1.071426,0.439746,0.623935,2.374444,-0.520894,-0.782182,-2.266364,1869.4922,1.077003,0.378201,0.531409,2.343946,-0.434068,-0.666661,-2.376959,4569.0103,3.808044,0.681766,0.847565,1.268369,-0.70146,-0.956785,-1.4493,4159.3188,3.677502,0.61991,0.748079,1.164584,-0.652778,-0.949834,-1.719537,688.1481,1.660148,0.134821,0.215053,0.610845,-0.148321,-0.25737,-0.788398,745.773,1.681284,0.147523,0.226324,0.806538,-0.164362,-0.272787,-0.591692,4313.2964,4.828579,0.709343,0.875561,1.246411,-0.807575,-1.190238,-1.770269,4139.3369,4.891481,0.686128,0.840095,1.247702,-0.797544,-1.206945,-1.639127,1961.7851,1.097423,0.370876,0.529111,2.151177,-0.438066,-0.632623,-1.964972,1326.5117,1.062448,0.311934,0.480621,1.829626,-0.391023,-0.558817,-2.113823,4987.0691,3.934408,0.755841,0.900746,1.428129,-0.770456,-1.051818,-1.447282,3198.4757,3.808366,0.51809,0.662255,1.170864,-0.541016,-0.741712,-1.22256,746.0558,1.686438,0.150168,0.2193,0.652307,-0.163376,-0.295908,-0.677653,960.339,1.799175,0.18564,0.25704,0.739285,-0.196859,-0.316339,-0.700637,4611.2588,5.448175,0.755894,0.914921,1.322378,-0.87851,-1.356093,-1.880801,4073.2297,5.235705,0.675841,0.838218,1.271366,-0.765645,-1.136087,-1.529305
122,1,9390.1133,1.394619,2.147495,2.942081,4.185416,-1.686618,-2.153091,-3.301825,8154.6894,1.346973,1.893365,2.558185,3.539458,-1.519318,-2.034262,-3.194487,12555.2407,7.01081,3.355641,4.953409,5.412946,-2.698917,-3.752017,-4.505414,11588.033,6.886904,3.053297,4.594958,4.995419,-2.508034,-3.551415,-4.057296,1783.7557,2.6385,0.576964,1.025544,1.399143,-0.451602,-0.715871,-1.15094,2025.303,2.780491,0.666054,1.185175,1.543738,-0.522208,-0.868431,-1.362007,11498.2622,8.531093,3.577556,5.672487,6.141951,-2.909774,-4.482794,-5.059539,11453.0612,8.963769,3.572996,5.837401,6.44397,-2.960685,-4.727811,-5.293082,8181.1484,1.417352,1.901641,2.522667,3.469473,-1.526762,-1.944423,-4.027759,7275.3516,1.355597,1.54939,2.082151,2.932289,-1.220603,-1.589762,-3.362089,13835.6213,7.278093,3.741459,5.597119,6.127109,-2.984648,-4.174632,-5.113151,8719.5921,7.058594,2.400097,3.677782,4.353421,-1.973381,-2.75089,-3.374868,1958.2788,2.720348,0.664665,1.223165,1.562735,-0.513124,-0.919068,-1.324582,2343.8536,2.831407,0.777561,1.365489,1.768864,-0.589969,-0.949704,-1.459879,12811.051,9.808767,4.073022,6.583015,7.061665,-3.355756,-5.626153,-6.507009,10781.0167,9.019353,3.407774,5.500636,6.065253,-2.759094,-4.280428,-4.981795
123,1,12186.3769,1.487405,3.182824,4.5368,5.424619,-2.486965,-3.05646,-4.446619,11674.2774,1.477304,2.884598,3.963633,4.902755,-2.325513,-2.848981,-4.051165,20083.1892,10.29641,5.784253,9.246373,9.927743,-4.768552,-6.764882,-7.48388,18224.811,9.87015,5.2894,8.614536,9.111568,-4.40021,-6.376187,-6.953212,2729.5322,3.503578,0.914704,1.758098,2.202756,-0.742053,-1.171213,-1.458845,3054.946,3.660622,1.072661,2.05609,2.605887,-0.858268,-1.404024,-2.008254,17934.7767,12.415737,6.22834,10.656721,11.325916,-4.905942,-7.672678,-8.436756,17736.1418,12.834135,6.339152,11.118067,11.833021,-5.031258,-8.165737,-8.96007,11724.3848,1.57153,2.929781,3.973723,4.804362,-2.343258,-2.89712,-4.009187,9148.1114,1.420724,2.326943,3.164693,4.206259,-1.85179,-2.291569,-3.400167,21850.6714,10.509229,6.479891,10.490543,11.129625,-5.291102,-7.694253,-8.551351,13809.5391,10.287449,4.051358,6.614372,7.131368,-3.393626,-4.857144,-5.452354,2947.5409,3.581169,1.059886,2.141699,2.63076,-0.843132,-1.455033,-1.975512,3560.3528,3.801414,1.21772,2.38345,2.924487,-0.966394,-1.557028,-1.931127,19959.5133,14.097126,7.365098,13.001632,13.856939,-5.683869,-9.754337,-10.905659,16889.4696,13.219229,5.998377,10.623397,11.369737,-4.616742,-7.188738,-7.79051
124,1,15193.3672,1.627731,3.7784,5.151578,5.999201,-2.886868,-3.517342,-4.769166,14375.0097,1.59879,3.46461,4.507054,5.648591,-2.779915,-3.512324,-4.612845,26735.3073,13.193129,7.422692,11.799277,12.410234,-6.727511,-9.781212,-10.673581,24321.8357,12.763063,6.755167,11.148182,11.885891,-6.195355,-9.253058,-9.848701,3489.5376,4.253755,1.088738,2.290667,2.772122,-0.985212,-1.648409,-2.135662,3952.4141,4.503239,1.275769,2.775579,3.42335,-1.1638,-2.05569,-2.55755,23198.6682,15.700986,7.886666,14.259258,15.420393,-6.606239,-10.93995,-11.711514,23208.2827,16.536616,8.050062,15.141326,16.533467,-6.939201,-12.177633,-13.354263,14643.4316,1.728691,3.564784,4.608109,5.354193,-2.853176,-3.46503,-4.435626,12154.5,1.581447,2.822269,3.810469,4.45655,-2.238277,-2.707875,-3.918957,29154.7378,13.614846,8.264796,13.430133,14.471732,-7.413707,-10.972615,-11.781275,18241.0102,13.075535,5.141353,8.426526,9.075697,-4.687865,-6.806699,-7.374372,3815.1483,4.390049,1.251635,2.928708,3.634861,-1.136718,-2.096402,-2.680674,4482.9727,4.556848,1.431226,3.151382,3.858479,-1.256181,-2.14504,-2.741547,26174.6604,18.315245,9.374779,17.638746,19.228717,-7.959016,-14.340184,-15.722852,21840.1418,16.626689,7.633009,14.317494,15.628794,-6.304037,-10.607647,-11.238044
125,1,15812.9903,1.644067,4.230309,6.932944,8.130669,-3.165883,-3.807498,-5.10468,16027.7187,1.668367,3.871405,6.018014,6.845052,-3.111668,-3.73591,-5.949383,32923.4539,16.287769,8.103047,14.060657,15.04738,-8.554502,-12.495698,-13.68305,29693.2531,15.513698,7.406894,13.41812,14.394897,-7.849962,-11.77283,-12.86209,4175.9039,4.952492,1.168607,2.70078,3.441406,-1.208538,-2.004503,-2.462189,4687.5261,5.208876,1.365204,3.311792,3.950222,-1.419264,-2.528649,-2.95999,28142.1764,19.212844,8.585485,17.109115,18.79222,-8.221768,-13.324985,-14.209232,27946.256,20.028176,8.734961,18.242895,20.399446,-8.586052,-14.929332,-17.302352,16419.7754,1.817866,3.896599,5.61236,6.670086,-3.194898,-3.857921,-4.938332,12707.9355,1.597225,3.058618,4.436792,5.215955,-2.518205,-3.046471,-4.23993,35589.7051,16.613599,8.998705,16.10404,17.361377,-9.411374,-14.083317,-15.587008,22410.0161,16.080314,5.618557,10.303078,11.218878,-5.911773,-8.584547,-9.257041,4520.0609,5.057779,1.337623,3.476417,4.375991,-1.391975,-2.667722,-3.336293,5341.8385,5.310134,1.52714,3.778088,4.770546,-1.538441,-2.620561,-3.020879,31507.1229,22.217335,10.127771,20.475767,22.378566,-9.829239,-18.132286,-20.609655,26418.2942,20.348957,8.342895,16.474894,18.178597,-7.766911,-12.781198,-13.65202
126,1,16655.3027,1.717067,4.738238,7.455325,8.761744,-3.391829,-4.00024,-5.119677,17396.7461,1.741018,4.435532,6.745045,7.843348,-3.359889,-4.00406,-5.228446,39117.0703,18.828254,9.39256,15.794768,16.828215,-10.548421,-15.513582,-16.650706,34926.5879,17.922998,8.528184,15.089267,16.31914,-9.656825,-14.599726,-15.775644,4835.2623,5.602564,1.331293,2.987377,3.604391,-1.462611,-2.55089,-3.876774,5407.7123,5.912205,1.535619,3.69347,4.499918,-1.711998,-3.031692,-3.623566,32728.6001,21.866938,10.007025,19.285097,21.310872,-9.897442,-16.145398,-17.006573,32415.5946,22.955987,10.064032,20.429547,22.716818,-10.392697,-17.865608,-19.298421,17984.5019,1.92281,4.445969,6.420309,7.211805,-3.484722,-4.159387,-5.237441,13861.8809,1.687626,3.444798,4.842909,5.526501,-2.774443,-3.358916,-5.624043,41865.4119,19.239012,10.345488,18.162732,19.411738,-11.570189,-17.455169,-19.655398,26581.6187,18.506978,6.509352,11.399822,12.429129,-7.242109,-10.600238,-11.456884,5216.7454,5.728397,1.494775,3.867125,4.914643,-1.680229,-3.149085,-3.693176,6173.9528,5.994791,1.726371,4.148766,5.145408,-1.853634,-3.27103,-3.804366,36579.5091,25.643838,11.606566,22.945444,25.070045,-11.842196,-22.18697,-24.68011,30709.8332,23.190927,9.648807,18.449559,20.116338,-9.329461,-14.990819,-16.264268
127,1,5627.461,1.245273,1.222049,1.621838,2.971086,-1.15133,-1.518671,-3.80735,5532.3359,1.238997,1.076905,1.392155,2.711385,-1.040778,-1.378179,-3.16112,9267.5032,6.21891,1.89898,2.564492,2.90275,-1.829267,-2.541931,-3.061089,8477.892,6.012057,1.725506,2.373224,2.77031,-1.697828,-2.41355,-2.947725,1264.5101,2.26862,0.328278,0.563237,0.924315,-0.319126,-0.54334,-0.90474,1388.9547,2.322111,0.368697,0.654302,0.987171,-0.344772,-0.574417,-1.691643,8316.6778,7.436848,1.992573,3.009238,3.523158,-1.974502,-3.090173,-3.850034,8014.8935,7.543902,1.938834,3.025107,3.481517,-1.950265,-3.176471,-3.843339,5361.6778,1.278043,1.07444,1.371412,2.418966,-1.027269,-1.335499,-2.532761,4114.0996,1.205449,0.892261,1.205573,2.22484,-0.837814,-1.102624,-3.27439,10082.672,6.422537,2.094537,2.853278,3.504741,-2.010836,-2.895956,-3.850321,6588.3945,6.198359,1.424778,2.058482,2.351235,-1.387518,-1.926954,-2.429908,1357.1365,2.28671,0.372709,0.6653,1.121911,-0.339914,-0.597559,-1.072385,1691.735,2.446059,0.443618,0.744631,1.14645,-0.399956,-0.657054,-1.921473,8816.9597,8.260706,2.106774,3.252723,3.761932,-2.154166,-3.57072,-4.150516,7791.8723,7.834246,1.88209,2.916926,3.353567,-1.858568,-2.98352,-3.559301
128,1,10548.2266,1.431777,2.6408,3.645568,4.825815,-2.106436,-2.647783,-3.958773,10182.125,1.468067,2.384308,3.173225,4.738039,-1.969274,-2.538624,-3.518164,17136.8056,11.342719,4.504815,6.551849,7.034463,-3.866987,-5.548544,-6.634285,16191.0578,10.649342,4.169429,6.002375,6.564356,-3.606213,-5.093809,-5.622259,2269.2647,3.238131,0.726118,1.104357,1.478159,-0.599663,-1.053265,-1.411729,2655.6145,3.390485,0.844028,1.258174,1.676339,-0.698384,-1.144361,-1.577507,15141.6602,13.555762,4.801513,7.064222,7.712728,-4.00855,-6.596438,-7.127762,15565.8881,13.549137,4.924249,7.103758,7.563893,-4.084492,-6.602359,-7.285062,10477.4121,1.596782,2.456884,3.217985,4.243443,-2.010984,-2.474713,-3.300757,7861.2851,1.367436,1.889351,2.535004,3.901463,-1.549599,-1.937462,-2.979611,19426.2877,11.552672,5.121746,7.361224,7.850363,-4.3013,-6.028671,-6.788616,11839.4649,11.111344,3.20726,4.691836,5.190521,-2.792768,-4.028691,-4.460723,2578.9943,3.310227,0.835748,1.292797,1.6846,-0.681591,-1.158707,-1.562882,2948.089,3.537569,0.967728,1.490836,2.097213,-0.77367,-1.363024,-1.778515,17415.9049,15.157863,5.610839,8.286511,8.86258,-4.624395,-7.775701,-8.663316,14196.3433,14.531056,4.598957,6.78877,7.355732,-3.815637,-6.476482,-7.046228
129,1,13164.9961,1.528101,3.438082,4.649011,5.826998,-2.701224,-3.276476,-4.686167,13653.2793,1.61423,3.234041,4.212091,4.94751,-2.617022,-3.190177,-4.576796,24064.8552,13.535856,6.766244,10.668978,11.397013,-5.895,-8.692291,-10.074531,22305.6678,12.612466,6.241988,9.787176,10.320035,-5.447659,-7.949077,-8.521787,3109.9704,4.011496,0.997931,2.084335,2.555496,-0.864704,-1.418173,-1.807932,3579.2553,4.190718,1.162594,2.362449,2.769278,-1.005932,-1.649784,-2.13526,20805.3391,15.958656,7.18567,12.777316,13.94484,-5.827645,-9.402744,-9.990104,21100.66,15.939179,7.308193,12.863396,14.073736,-5.965371,-9.679889,-10.531729,14149.4121,1.783971,3.382093,4.406181,4.998893,-2.695347,-3.26851,-4.16736,10359.4336,1.476577,2.530525,3.295831,4.166432,-2.052347,-2.51177,-3.563164,26825.5059,13.552789,7.616115,11.812872,12.505038,-6.533356,-9.514682,-10.147188,16499.0787,13.421489,4.734331,7.79906,8.398189,-4.163543,-6.058224,-6.609914,3470.4615,4.076058,1.136626,2.444242,2.999506,-0.987292,-1.684181,-2.080987,4006.8694,4.369907,1.315106,2.890867,3.538846,-1.115305,-1.897198,-2.282165,23745.6795,17.567714,8.493376,15.09536,16.173787,-6.777613,-11.534211,-12.337773,19564.3003,16.891092,6.967539,12.912573,14.072948,-5.544754,-9.383035,-10.199354
